period,party,label_l2,label_l3,meeting_count,mention_count
2024-Q3,국민의힘,재난·안전,복구지원,1,20
2024-Q3,국민의힘,재난·안전,비상대비,1,32
2024-Q3,국민의힘,재난·안전,안전및재난,3,238
2024-Q3,국민의힘,정부혁신·행정지원,국가적중장기과제추진·지원,3,41
2024-Q3,국민의힘,정부혁신·행정지원,안전행정행정지원,1,8
2024-Q3,국민의힘,정부혁신·행정지원,정부의전,2,37
2024-Q3,국민의힘,정부혁신·행정지원,정부혁신,2,209
2024-Q3,국민의힘,정부혁신·행정지원,조직관리,2,116
2024-Q3,국민의힘,지방재정·기타,지방세,1,152
2024-Q3,국민의힘,지방재정·기타,지방재정,1,90
2024-Q3,국민의힘,지방행정,지방행정,1,312
2024-Q3,기본소득당,재난·안전,국민안전행정지원,1,17
2024-Q3,기본소득당,재난·안전,복구지원,1,17
2024-Q3,기본소득당,재난·안전,안전및재난,1,73
2024-Q3,기본소득당,정부혁신·행정지원,국가적중장기과제추진·지원,1,7
2024-Q3,기본소득당,정부혁신·행정지원,정부의전,1,87
2024-Q3,기본소득당,정부혁신·행정지원,조직관리,1,28
2024-Q3,기본소득당,지방재정·기타,지방재정,1,23
2024-Q3,더불어민주당,인공지능·디지털 정부,전자정부,1,26
2024-Q3,더불어민주당,재난·안전,국민안전행정지원,2,262
2024-Q3,더불어민주당,재난·안전,복구지원,1,220
2024-Q3,더불어민주당,재난·안전,비상대비,2,100
2024-Q3,더불어민주당,재난·안전,안전및재난,5,1596
2024-Q3,더불어민주당,정부혁신·행정지원,국가적중장기과제추진·지원,3,287
2024-Q3,더불어민주당,정부혁신·행정지원,안전행정행정지원,1,13
2024-Q3,더불어민주당,정부혁신·행정지원,정부의전,4,1072
2024-Q3,더불어민주당,정부혁신·행정지원,정부혁신,4,380
2024-Q3,더불어민주당,정부혁신·행정지원,조직관리,2,919
2024-Q3,더불어민주당,지방재정·기타,지방세,1,247
2024-Q3,더불어민주당,지방재정·기타,지방재정,2,546
2024-Q3,더불어민주당,지방행정,지방행정,1,507
2024-Q3,더불어민주당,지방행정,지역균형발전,2,325
2024-Q3,미분류,인공지능·디지털 정부,전자정부,1,10
2024-Q3,미분류,재난·안전,국민안전행정지원,2,155
2024-Q3,미분류,재난·안전,복구지원,1,138
2024-Q3,미분류,재난·안전,비상대비,2,48
2024-Q3,미분류,재난·안전,안전및재난,5,1706
2024-Q3,미분류,정부혁신·행정지원,국가적중장기과제추진·지원,3,352
2024-Q3,미분류,정부혁신·행정지원,안전행정행정지원,1,5
2024-Q3,미분류,정부혁신·행정지원,정부의전,3,1287
2024-Q3,미분류,정부혁신·행정지원,정부혁신,3,158
2024-Q3,미분류,정부혁신·행정지원,조직관리,2,1019
2024-Q3,미분류,지방재정·기타,지방세,1,95
2024-Q3,미분류,지방재정·기타,지방재정,2,653
2024-Q3,미분류,지방행정,지방행정,1,195
2024-Q3,미분류,지방행정,지역균형발전,2,190
2024-Q3,조국혁신당,인공지능·디지털 정부,전자정부,1,2
2024-Q3,조국혁신당,재난·안전,국민안전행정지원,2,6
2024-Q3,조국혁신당,재난·안전,복구지원,1,3
2024-Q3,조국혁신당,재난·안전,비상대비,1,4
2024-Q3,조국혁신당,재난·안전,안전및재난,3,87
2024-Q3,조국혁신당,정부혁신·행정지원,국가적중장기과제추진·지원,2,11
2024-Q3,조국혁신당,정부혁신·행정지원,안전행정행정지원,1,1
2024-Q3,조국혁신당,정부혁신·행정지원,정부의전,1,47
2024-Q3,조국혁신당,정부혁신·행정지원,정부혁신,1,26
2024-Q3,조국혁신당,정부혁신·행정지원,조직관리,2,36
2024-Q3,조국혁신당,지방재정·기타,지방세,1,19
2024-Q3,조국혁신당,지방재정·기타,지방재정,1,37
2024-Q3,조국혁신당,지방행정,지방행정,1,39
2024-Q3,조국혁신당,지방행정,지역균형발전,1,15
2024-Q4,국민의힘,인공지능·디지털 정부,전자정부,1,15
2024-Q4,국민의힘,재난·안전,비상대비,1,1
2024-Q4,국민의힘,재난·안전,안전및재난,2,168
2024-Q4,국민의힘,정부혁신·행정지원,안전행정행정지원,1,30
2024-Q4,국민의힘,정부혁신·행정지원,정부의전,1,13
2024-Q4,국민의힘,정부혁신·행정지원,정부혁신,1,35
2024-Q4,국민의힘,정부혁신·행정지원,조직관리,1,30
2024-Q4,국민의힘,지방재정·기타,지방재정,2,33
2024-Q4,국민의힘,지방행정,지방행정,1,90
2024-Q4,기본소득당,재난·안전,비상대비,1,109
2024-Q4,기본소득당,재난·안전,안전및재난,1,21
2024-Q4,기본소득당,정부혁신·행정지원,정부의전,1,21
2024-Q4,기본소득당,정부혁신·행정지원,정부혁신,2,35
2024-Q4,기본소득당,지방재정·기타,지방세,1,19
2024-Q4,기본소득당,지방재정·기타,지방재정,1,21
2024-Q4,기본소득당,지방행정,지방행정,1,1
2024-Q4,더불어민주당,인공지능·디지털 정부,국가기록물,1,104
2024-Q4,더불어민주당,인공지능·디지털 정부,전자정부,2,176
2024-Q4,더불어민주당,재난·안전,국민안전행정지원,1,117
2024-Q4,더불어민주당,재난·안전,비상대비,2,1335
2024-Q4,더불어민주당,재난·안전,안전및재난,3,2644
2024-Q4,더불어민주당,정부혁신·행정지원,국가적중장기과제추진·지원,1,130
2024-Q4,더불어민주당,정부혁신·행정지원,안전행정행정지원,2,235
2024-Q4,더불어민주당,정부혁신·행정지원,정부의전,1,236
2024-Q4,더불어민주당,정부혁신·행정지원,정부혁신,9,1697
2024-Q4,더불어민주당,정부혁신·행정지원,조직관리,2,404
2024-Q4,더불어민주당,정부혁신·행정지원,청사관리,1,13
2024-Q4,더불어민주당,지방재정·기타,지방세,2,752
2024-Q4,더불어민주당,지방재정·기타,지방재정,2,581
2024-Q4,더불어민주당,지방행정,자치인력개발,1,13
2024-Q4,더불어민주당,지방행정,지방행정,2,2048
2024-Q4,더불어민주당,지방행정,지역균형발전,1,117
2024-Q4,미분류,인공지능·디지털 정부,국가기록물,1,40
2024-Q4,미분류,인공지능·디지털 정부,전자정부,2,55
2024-Q4,미분류,재난·안전,국민안전행정지원,1,45
2024-Q4,미분류,재난·안전,비상대비,2,1206
2024-Q4,미분류,재난·안전,안전및재난,3,1179
2024-Q4,미분류,정부혁신·행정지원,국가적중장기과제추진·지원,1,50
2024-Q4,미분류,정부혁신·행정지원,안전행정행정지원,2,65
2024-Q4,미분류,정부혁신·행정지원,정부의전,1,384
2024-Q4,미분류,정부혁신·행정지원,정부혁신,7,947
2024-Q4,미분류,정부혁신·행정지원,조직관리,2,130
2024-Q4,미분류,정부혁신·행정지원,청사관리,1,5
2024-Q4,미분류,지방재정·기타,지방세,2,298
2024-Q4,미분류,지방재정·기타,지방재정,2,539
2024-Q4,미분류,지방행정,자치인력개발,1,5
2024-Q4,미분류,지방행정,지방행정,2,712
2024-Q4,미분류,지방행정,지역균형발전,1,45
2024-Q4,조국혁신당,인공지능·디지털 정부,전자정부,1,3
2024-Q4,조국혁신당,재난·안전,비상대비,1,98
2024-Q4,조국혁신당,재난·안전,안전및재난,2,47
2024-Q4,조국혁신당,정부혁신·행정지원,안전행정행정지원,1,6
2024-Q4,조국혁신당,정부혁신·행정지원,정부의전,1,16
2024-Q4,조국혁신당,정부혁신·행정지원,정부혁신,2,30
2024-Q4,조국혁신당,정부혁신·행정지원,조직관리,1,6
2024-Q4,조국혁신당,지방재정·기타,지방재정,1,16
2024-Q4,조국혁신당,지방행정,지방행정,1,18
2025-Q1,국민의힘,재난·안전,국민안전행정지원,1,1
2025-Q1,국민의힘,재난·안전,안전및재난,2,16
2025-Q1,국민의힘,정부혁신·행정지원,정부의전,1,104
2025-Q1,국민의힘,정부혁신·행정지원,정부혁신,2,63
2025-Q1,국민의힘,지방재정·기타,지방재정,2,401
2025-Q1,국민의힘,지방행정,지방행정,2,512
2025-Q1,국민의힘,지방행정,지역균형발전,1,300
2025-Q1,기본소득당,재난·안전,안전및재난,1,22
2025-Q1,기본소득당,정부혁신·행정지원,정부의전,2,23
2025-Q1,기본소득당,정부혁신·행정지원,정부혁신,1,50
2025-Q1,더불어민주당,재난·안전,국민안전행정지원,1,60
2025-Q1,더불어민주당,재난·안전,안전및재난,2,1070
2025-Q1,더불어민주당,정부혁신·행정지원,정부의전,2,602
2025-Q1,더불어민주당,정부혁신·행정지원,정부혁신,2,687
2025-Q1,더불어민주당,지방재정·기타,지방재정,2,2940
2025-Q1,더불어민주당,지방행정,지방행정,2,4320
2025-Q1,더불어민주당,지방행정,지역균형발전,1,2160
2025-Q1,미분류,재난·안전,국민안전행정지원,1,55
2025-Q1,미분류,재난·안전,안전및재난,2,1142
2025-Q1,미분류,정부혁신·행정지원,정부의전,1,915
2025-Q1,미분류,정부혁신·행정지원,정부혁신,2,1001
2025-Q1,미분류,지방재정·기타,지방재정,2,2191
2025-Q1,미분류,지방행정,지방행정,2,3330
2025-Q1,미분류,지방행정,지역균형발전,1,1602
2025-Q1,조국혁신당,재난·안전,안전및재난,1,31
2025-Q1,조국혁신당,정부혁신·행정지원,정부의전,1,57
2025-Q1,조국혁신당,정부혁신·행정지원,정부혁신,1,21
2025-Q1,조국혁신당,지방재정·기타,지방재정,1,144
2025-Q1,조국혁신당,지방행정,지방행정,1,180
2025-Q1,조국혁신당,지방행정,지역균형발전,1,108
2025-Q2,국민의힘,재난·안전,안전및재난,1,12
2025-Q2,국민의힘,지방재정·기타,지방재정,1,126
2025-Q2,국민의힘,지방행정,지방행정,2,98
2025-Q2,기본소득당,재난·안전,국민안전행정지원,1,9
2025-Q2,기본소득당,지방재정·기타,지방재정,1,107
2025-Q2,기본소득당,지방행정,지방행정,1,2
2025-Q2,기본소득당,지방행정,지역균형발전,1,3
2025-Q2,더불어민주당,재난·안전,국민안전행정지원,1,24
2025-Q2,더불어민주당,재난·안전,안전및재난,1,72
2025-Q2,더불어민주당,정부혁신·행정지원,정부혁신,1,1
2025-Q2,더불어민주당,정부혁신·행정지원,조직관리,1,1
2025-Q2,더불어민주당,지방재정·기타,지방재정,2,722
2025-Q2,더불어민주당,지방행정,지방행정,2,131
2025-Q2,더불어민주당,지방행정,지역균형발전,1,3
2025-Q2,미분류,재난·안전,국민안전행정지원,1,26
2025-Q2,미분류,재난·안전,안전및재난,1,48
2025-Q2,미분류,지방재정·기타,지방재정,2,948
2025-Q2,미분류,지방행정,지방행정,2,165
2025-Q2,조국혁신당,지방재정·기타,지방재정,1,34
2025-Q2,조국혁신당,지방행정,지방행정,1,12
2025-Q3,국민의힘,인공지능·디지털 정부,국가기록물,1,128
2025-Q3,국민의힘,인공지능·디지털 정부,전자정부,1,128
2025-Q3,국민의힘,재난·안전,국민안전행정지원,1,1116
2025-Q3,국민의힘,재난·안전,비상대비,1,128
2025-Q3,국민의힘,재난·안전,안전및재난,5,3237
2025-Q3,국민의힘,정부혁신·행정지원,국가적중장기과제추진·지원,2,1506
2025-Q3,국민의힘,정부혁신·행정지원,안전행정행정지원,1,128
2025-Q3,국민의힘,정부혁신·행정지원,정부의전,1,513
2025-Q3,국민의힘,정부혁신·행정지원,정부혁신,6,7099
2025-Q3,국민의힘,정부혁신·행정지원,조직관리,2,521
2025-Q3,국민의힘,지방재정·기타,지방세,2,826
2025-Q3,국민의힘,지방재정·기타,지방재정,6,1357
2025-Q3,국민의힘,지방행정,지방행정,4,3388
2025-Q3,국민의힘,지방행정,지역균형발전,3,772
2025-Q3,기본소득당,인공지능·디지털 정부,국가기록물,1,5
2025-Q3,기본소득당,인공지능·디지털 정부,전자정부,1,5
2025-Q3,기본소득당,재난·안전,국민안전행정지원,1,46
2025-Q3,기본소득당,재난·안전,비상대비,1,5
2025-Q3,기본소득당,재난·안전,안전및재난,3,166
2025-Q3,기본소득당,정부혁신·행정지원,안전행정행정지원,1,5
2025-Q3,기본소득당,정부혁신·행정지원,정부의전,1,44
2025-Q3,기본소득당,정부혁신·행정지원,정부혁신,4,406
2025-Q3,기본소득당,정부혁신·행정지원,조직관리,1,20
2025-Q3,기본소득당,지방재정·기타,지방세,1,30
2025-Q3,기본소득당,지방재정·기타,지방재정,2,49
2025-Q3,기본소득당,지방행정,지방행정,2,78
2025-Q3,기본소득당,지방행정,지역균형발전,1,10
2025-Q3,더불어민주당,인공지능·디지털 정부,국가기록물,2,114
2025-Q3,더불어민주당,인공지능·디지털 정부,전자정부,2,65
2025-Q3,더불어민주당,재난·안전,국민안전행정지원,3,643
2025-Q3,더불어민주당,재난·안전,비상대비,1,58
2025-Q3,더불어민주당,재난·안전,안전및재난,6,3297
2025-Q3,더불어민주당,정부혁신·행정지원,국가적중장기과제추진·지원,3,2537
2025-Q3,더불어민주당,정부혁신·행정지원,안전행정행정지원,1,58
2025-Q3,더불어민주당,정부혁신·행정지원,정부의전,3,844
2025-Q3,더불어민주당,정부혁신·행정지원,정부혁신,8,7212
2025-Q3,더불어민주당,정부혁신·행정지원,조직관리,3,350
2025-Q3,더불어민주당,지방재정·기타,지방세,3,796
2025-Q3,더불어민주당,지방재정·기타,지방재정,6,1879
2025-Q3,더불어민주당,지방행정,자치인력개발,1,7
2025-Q3,더불어민주당,지방행정,지방행정,7,5255
2025-Q3,더불어민주당,지방행정,지역균형발전,4,1235
2025-Q3,미분류,인공지능·디지털 정부,국가기록물,2,171
2025-Q3,미분류,인공지능·디지털 정부,전자정부,2,150
2025-Q3,미분류,재난·안전,국민안전행정지원,2,1215
2025-Q3,미분류,재난·안전,비상대비,1,147
2025-Q3,미분류,재난·안전,안전및재난,6,4559
2025-Q3,미분류,정부혁신·행정지원,국가적중장기과제추진·지원,3,2343
2025-Q3,미분류,정부혁신·행정지원,안전행정행정지원,1,147
2025-Q3,미분류,정부혁신·행정지원,정부의전,2,1039
2025-Q3,미분류,정부혁신·행정지원,정부혁신,7,5605
2025-Q3,미분류,정부혁신·행정지원,조직관리,3,648
2025-Q3,미분류,지방재정·기타,지방세,3,1120
2025-Q3,미분류,지방재정·기타,지방재정,6,1612
2025-Q3,미분류,지방행정,자치인력개발,1,3
2025-Q3,미분류,지방행정,지방행정,5,4999
2025-Q3,미분류,지방행정,지역균형발전,4,1124
2025-Q3,조국혁신당,인공지능·디지털 정부,국가기록물,2,13
2025-Q3,조국혁신당,인공지능·디지털 정부,전자정부,2,6
2025-Q3,조국혁신당,재난·안전,국민안전행정지원,2,54
2025-Q3,조국혁신당,재난·안전,비상대비,1,5
2025-Q3,조국혁신당,재난·안전,안전및재난,5,260
2025-Q3,조국혁신당,정부혁신·행정지원,국가적중장기과제추진·지원,3,219
2025-Q3,조국혁신당,정부혁신·행정지원,안전행정행정지원,1,5
2025-Q3,조국혁신당,정부혁신·행정지원,정부의전,2,77
2025-Q3,조국혁신당,정부혁신·행정지원,정부혁신,6,320
2025-Q3,조국혁신당,정부혁신·행정지원,조직관리,3,35
2025-Q3,조국혁신당,지방재정·기타,지방세,3,94
2025-Q3,조국혁신당,지방재정·기타,지방재정,4,49
2025-Q3,조국혁신당,지방행정,자치인력개발,1,1
2025-Q3,조국혁신당,지방행정,지방행정,4,488
2025-Q3,조국혁신당,지방행정,지역균형발전,4,147
2025-Q4,국민의힘,인공지능·디지털 정부,국가기록물,1,7
2025-Q4,국민의힘,인공지능·디지털 정부,전자정부,1,42
2025-Q4,국민의힘,재난·안전,국민안전행정지원,1,42
2025-Q4,국민의힘,재난·안전,안전및재난,3,361
2025-Q4,국민의힘,정부혁신·행정지원,국가적중장기과제추진·지원,1,161
2025-Q4,국민의힘,정부혁신·행정지원,안전행정행정지원,1,21
2025-Q4,국민의힘,정부혁신·행정지원,정부의전,1,546
2025-Q4,국민의힘,정부혁신·행정지원,정부혁신,2,159
2025-Q4,국민의힘,정부혁신·행정지원,조직관리,1,7
2025-Q4,국민의힘,지방재정·기타,지방세,1,25669
2025-Q4,국민의힘,지방재정·기타,지방재정,4,826
2025-Q4,국민의힘,지방행정,지방행정,1,217
2025-Q4,기본소득당,인공지능·디지털 정부,국가기록물,2,9
2025-Q4,기본소득당,인공지능·디지털 정부,전자정부,2,51
2025-Q4,기본소득당,재난·안전,국민안전행정지원,2,54
2025-Q4,기본소득당,재난·안전,안전및재난,2,205
2025-Q4,기본소득당,정부혁신·행정지원,국가적중장기과제추진·지원,1,184
2025-Q4,기본소득당,정부혁신·행정지원,안전행정행정지원,2,25
2025-Q4,기본소득당,정부혁신·행정지원,정부혁신,3,127
2025-Q4,기본소득당,정부혁신·행정지원,조직관리,2,17
2025-Q4,기본소득당,지방재정·기타,지방세,1,9
2025-Q4,기본소득당,지방재정·기타,지방재정,2,57
2025-Q4,기본소득당,지방행정,자치인력개발,1,1
2025-Q4,기본소득당,지방행정,지방행정,2,269
2025-Q4,기본소득당,지방행정,지역균형발전,1,2
2025-Q4,더불어민주당,인공지능·디지털 정부,국가기록물,2,39
2025-Q4,더불어민주당,인공지능·디지털 정부,전자정부,2,195
2025-Q4,더불어민주당,재난·안전,국민안전행정지원,2,234
2025-Q4,더불어민주당,재난·안전,안전및재난,4,1315
2025-Q4,더불어민주당,정부혁신·행정지원,국가적중장기과제추진·지원,1,598
2025-Q4,더불어민주당,정부혁신·행정지원,안전행정행정지원,2,91
2025-Q4,더불어민주당,정부혁신·행정지원,정부의전,1,949
2025-Q4,더불어민주당,정부혁신·행정지원,정부혁신,8,588
2025-Q4,더불어민주당,정부혁신·행정지원,조직관리,2,143
2025-Q4,더불어민주당,지방재정·기타,지방세,3,56536
2025-Q4,더불어민주당,지방재정·기타,지방재정,4,1850
2025-Q4,더불어민주당,지방행정,자치인력개발,1,13
2025-Q4,더불어민주당,지방행정,지방행정,2,1086
2025-Q4,더불어민주당,지방행정,지역균형발전,1,26
2025-Q4,미분류,인공지능·디지털 정부,국가기록물,2,12
2025-Q4,미분류,인공지능·디지털 정부,전자정부,2,63
2025-Q4,미분류,재난·안전,국민안전행정지원,2,72
2025-Q4,미분류,재난·안전,안전및재난,4,717
2025-Q4,미분류,정부혁신·행정지원,국가적중장기과제추진·지원,1,207
2025-Q4,미분류,정부혁신·행정지원,안전행정행정지원,2,30
2025-Q4,미분류,정부혁신·행정지원,정부의전,1,1058
2025-Q4,미분류,정부혁신·행정지원,정부혁신,3,155
2025-Q4,미분류,정부혁신·행정지원,조직관리,2,36
2025-Q4,미분류,지방재정·기타,지방세,3,45997
2025-Q4,미분류,지방재정·기타,지방재정,4,1570
2025-Q4,미분류,지방행정,자치인력개발,1,3
2025-Q4,미분류,지방행정,지방행정,2,346
2025-Q4,미분류,지방행정,지역균형발전,1,6
2025-Q4,조국혁신당,인공지능·디지털 정부,국가기록물,2,2
2025-Q4,조국혁신당,인공지능·디지털 정부,전자정부,2,9
2025-Q4,조국혁신당,재난·안전,국민안전행정지원,2,12
2025-Q4,조국혁신당,재난·안전,안전및재난,3,72
2025-Q4,조국혁신당,정부혁신·행정지원,국가적중장기과제추진·지원,1,23
2025-Q4,조국혁신당,정부혁신·행정지원,안전행정행정지원,2,4
2025-Q4,조국혁신당,정부혁신·행정지원,정부의전,1,44
2025-Q4,조국혁신당,정부혁신·행정지원,정부혁신,3,26
2025-Q4,조국혁신당,정부혁신·행정지원,조직관리,2,10
2025-Q4,조국혁신당,지방재정·기타,지방세,2,2132
2025-Q4,조국혁신당,지방재정·기타,지방재정,3,97
2025-Q4,조국혁신당,지방행정,자치인력개발,1,1
2025-Q4,조국혁신당,지방행정,지방행정,2,52
2025-Q4,조국혁신당,지방행정,지역균형발전,1,2
2026-Q1,국민의힘,정부혁신·행정지원,조직관리,1,185
2026-Q1,기본소득당,정부혁신·행정지원,조직관리,1,13
2026-Q1,더불어민주당,인공지능·디지털 정부,국가기록물,1,30
2026-Q1,더불어민주당,인공지능·디지털 정부,전자정부,1,15
2026-Q1,더불어민주당,재난·안전,국민안전행정지원,1,135
2026-Q1,더불어민주당,재난·안전,안전및재난,1,945
2026-Q1,더불어민주당,정부혁신·행정지원,국가적중장기과제추진·지원,1,30
2026-Q1,더불어민주당,정부혁신·행정지원,안전행정행정지원,1,15
2026-Q1,더불어민주당,정부혁신·행정지원,정부혁신,1,390
2026-Q1,더불어민주당,정부혁신·행정지원,조직관리,1,421
2026-Q1,더불어민주당,지방재정·기타,지방세,1,60
2026-Q1,더불어민주당,지방재정·기타,지방재정,1,90
2026-Q1,더불어민주당,지방행정,지방행정,1,765
2026-Q1,더불어민주당,지방행정,지역균형발전,1,105
2026-Q1,미분류,인공지능·디지털 정부,국가기록물,1,20
2026-Q1,미분류,인공지능·디지털 정부,전자정부,1,10
2026-Q1,미분류,재난·안전,국민안전행정지원,1,90
2026-Q1,미분류,재난·안전,안전및재난,1,630
2026-Q1,미분류,정부혁신·행정지원,국가적중장기과제추진·지원,1,20
2026-Q1,미분류,정부혁신·행정지원,안전행정행정지원,1,10
2026-Q1,미분류,정부혁신·행정지원,정부혁신,1,260
2026-Q1,미분류,정부혁신·행정지원,조직관리,1,525
2026-Q1,미분류,지방재정·기타,지방세,1,40
2026-Q1,미분류,지방재정·기타,지방재정,1,60
2026-Q1,미분류,지방행정,지방행정,1,510
2026-Q1,미분류,지방행정,지역균형발전,1,70
2026-Q1,조국혁신당,인공지능·디지털 정부,국가기록물,1,8
2026-Q1,조국혁신당,인공지능·디지털 정부,전자정부,1,4
2026-Q1,조국혁신당,재난·안전,국민안전행정지원,1,36
2026-Q1,조국혁신당,재난·안전,안전및재난,1,252
2026-Q1,조국혁신당,정부혁신·행정지원,국가적중장기과제추진·지원,1,8
2026-Q1,조국혁신당,정부혁신·행정지원,안전행정행정지원,1,4
2026-Q1,조국혁신당,정부혁신·행정지원,정부혁신,1,104
2026-Q1,조국혁신당,정부혁신·행정지원,조직관리,1,60
2026-Q1,조국혁신당,지방재정·기타,지방세,1,16
2026-Q1,조국혁신당,지방재정·기타,지방재정,1,24
2026-Q1,조국혁신당,지방행정,지방행정,1,204
2026-Q1,조국혁신당,지방행정,지역균형발전,1,28
