session_no,session_type,meeting_no,meeting_date,year,month,quarter,speaker_name,party,speaker_area,num_questions
377,임시회·폐회중,4,2020-05-19,2020,5,2,김민기,더불어민주당,(경기 용인시을),1
377,임시회·폐회중,4,2020-05-19,2020,5,2,김한정,더불어민주당,(경기 남양주시을),1
377,임시회·폐회중,4,2020-05-19,2020,5,2,윤재옥,미래통합당,(대구 달서구을),2
377,임시회·폐회중,4,2020-05-19,2020,5,2,이채익,미래통합당,(울산 남구갑),8
379,임시회,1,2020-06-29,2020,6,2,김민석,더불어민주당,(서울 영등포구을),7
379,임시회,1,2020-06-29,2020,6,2,김영배,더불어민주당,(서울 성북구갑),4
379,임시회,1,2020-06-29,2020,6,2,박완주,더불어민주당,(충남 천안시을),9
379,임시회,1,2020-06-29,2020,6,2,박재호,더불어민주당,(부산 남구을),7
379,임시회,1,2020-06-29,2020,6,2,서영교,더불어민주당,(서울 중랑구갑),11
379,임시회,1,2020-06-29,2020,6,2,오영환,더불어민주당,(경기 의정부시갑),4
379,임시회,1,2020-06-29,2020,6,2,이해식,더불어민주당,(서울 강동구을),2
379,임시회,1,2020-06-29,2020,6,2,이형석,더불어민주당,(광주 북구을),6
379,임시회,1,2020-06-29,2020,6,2,임호선,더불어민주당,(충북 증평군진천군음성군),3
379,임시회,1,2020-06-29,2020,6,2,진영,더불어민주당,,2
379,임시회,1,2020-06-29,2020,6,2,한병도,더불어민주당,(전북 익산시을 ),1
380,임시회,1,2020-07-08,2020,7,3,권영세,미래통합당,(서울 용산구),1
380,임시회,1,2020-07-08,2020,7,3,서영교,더불어민주당,(서울 중랑구갑),7
380,임시회,1,2020-07-08,2020,7,3,이명수,새누리당,(충남 아산시갑),1
380,임시회,1,2020-07-08,2020,7,3,최춘식,미래통합당,(경기 포천시가평군),1
380,임시회,2,2020-07-20,2020,7,3,권영세,미래통합당,(서울 용산구),41
380,임시회,2,2020-07-20,2020,7,3,김민석,더불어민주당,(서울 영등포구을),17
380,임시회,2,2020-07-20,2020,7,3,김영배,더불어민주당,(서울 성북구갑),26
380,임시회,2,2020-07-20,2020,7,3,김용판,미래통합당,(대구 달서구병),25
380,임시회,2,2020-07-20,2020,7,3,박수영,미래통합당,(부산 남구갑),38
380,임시회,2,2020-07-20,2020,7,3,박완수,더불어민주당,(경남 창원시의창구),24
380,임시회,2,2020-07-20,2020,7,3,박완주,더불어민주당,(충남 천안시을),26
380,임시회,2,2020-07-20,2020,7,3,박재호,더불어민주당,(부산 남구을),32
380,임시회,2,2020-07-20,2020,7,3,서범수,미래통합당,(울산 울주군),51
380,임시회,2,2020-07-20,2020,7,3,서영교,더불어민주당,(서울 중랑구갑),19
380,임시회,2,2020-07-20,2020,7,3,양기대,더불어민주당,(경기 광명시을),14
380,임시회,2,2020-07-20,2020,7,3,오영환,더불어민주당,(경기 의정부시갑),10
380,임시회,2,2020-07-20,2020,7,3,오영훈,더불어민주당,(제주 제주시을),20
380,임시회,2,2020-07-20,2020,7,3,이명수,새누리당,(충남 아산시갑),25
380,임시회,2,2020-07-20,2020,7,3,이은주,정의당,(비례대표),16
380,임시회,2,2020-07-20,2020,7,3,이해식,더불어민주당,(서울 강동구을),28
380,임시회,2,2020-07-20,2020,7,3,이형석,더불어민주당,(광주 북구을),18
380,임시회,2,2020-07-20,2020,7,3,임호선,더불어민주당,(충북 증평군진천군음성군),20
380,임시회,2,2020-07-20,2020,7,3,최춘식,미래통합당,(경기 포천시가평군),38
380,임시회,2,2020-07-20,2020,7,3,한병도,더불어민주당,(전북 익산시을 ),4
380,임시회,3,2020-07-28,2020,7,3,김영배,더불어민주당,(서울 성북구갑),3
380,임시회,3,2020-07-28,2020,7,3,박완주,더불어민주당,(충남 천안시을),4
380,임시회,3,2020-07-28,2020,7,3,박재호,더불어민주당,(부산 남구을),13
380,임시회,3,2020-07-28,2020,7,3,서영교,더불어민주당,(서울 중랑구갑),9
380,임시회,3,2020-07-28,2020,7,3,양기대,더불어민주당,(경기 광명시을),7
380,임시회,3,2020-07-28,2020,7,3,이형석,더불어민주당,(광주 북구을),7
380,임시회,3,2020-07-28,2020,7,3,진영,더불어민주당,,3
381,임시회,1,2020-08-21,2020,8,3,권영세,미래통합당,(서울 용산구),25
381,임시회,1,2020-08-21,2020,8,3,김민석,더불어민주당,(서울 영등포구을),9
381,임시회,1,2020-08-21,2020,8,3,김영배,더불어민주당,(서울 성북구갑),10
381,임시회,1,2020-08-21,2020,8,3,김용판,미래통합당,(대구 달서구병),16
381,임시회,1,2020-08-21,2020,8,3,박수영,미래통합당,(부산 남구갑),34
381,임시회,1,2020-08-21,2020,8,3,박완수,더불어민주당,(경남 창원시의창구),13
381,임시회,1,2020-08-21,2020,8,3,박완주,더불어민주당,(충남 천안시을),28
381,임시회,1,2020-08-21,2020,8,3,박재호,더불어민주당,(부산 남구을),8
381,임시회,1,2020-08-21,2020,8,3,서범수,미래통합당,(울산 울주군),20
381,임시회,1,2020-08-21,2020,8,3,서영교,더불어민주당,(서울 중랑구갑),13
381,임시회,1,2020-08-21,2020,8,3,양기대,더불어민주당,(경기 광명시을),4
381,임시회,1,2020-08-21,2020,8,3,오영환,더불어민주당,(경기 의정부시갑),11
381,임시회,1,2020-08-21,2020,8,3,오영훈,더불어민주당,(제주 제주시을),13
381,임시회,1,2020-08-21,2020,8,3,이명수,새누리당,(충남 아산시갑),31
381,임시회,1,2020-08-21,2020,8,3,이은주,정의당,(비례대표),9
381,임시회,1,2020-08-21,2020,8,3,이형석,더불어민주당,(광주 북구을),9
381,임시회,1,2020-08-21,2020,8,3,임호선,더불어민주당,(충북 증평군진천군음성군),12
381,임시회,1,2020-08-21,2020,8,3,진영,더불어민주당,,20
381,임시회,1,2020-08-21,2020,8,3,최춘식,미래통합당,(경기 포천시가평군),25
381,임시회,1,2020-08-21,2020,8,3,한병도,더불어민주당,(전북 익산시을 ),11
381,임시회,2,2020-08-25,2020,8,3,권영세,미래통합당,(서울 용산구),9
381,임시회,2,2020-08-25,2020,8,3,김민석,더불어민주당,(서울 영등포구을),18
381,임시회,2,2020-08-25,2020,8,3,박수영,미래통합당,(부산 남구갑),15
381,임시회,2,2020-08-25,2020,8,3,박완주,더불어민주당,(충남 천안시을),50
381,임시회,2,2020-08-25,2020,8,3,서범수,미래통합당,(울산 울주군),82
381,임시회,2,2020-08-25,2020,8,3,오영환,더불어민주당,(경기 의정부시갑),14
381,임시회,2,2020-08-25,2020,8,3,임호선,더불어민주당,(충북 증평군진천군음성군),17
382,정기회,1,2020-09-01,2020,9,3,김영배,더불어민주당,(서울 성북구갑),4
382,정기회,1,2020-09-01,2020,9,3,박수영,미래통합당,(부산 남구갑),3
382,정기회,1,2020-09-01,2020,9,3,박완수,더불어민주당,(경남 창원시의창구),2
382,정기회,1,2020-09-01,2020,9,3,서범수,미래통합당,(울산 울주군),17
382,정기회,1,2020-09-01,2020,9,3,서영교,더불어민주당,(서울 중랑구갑),4
382,정기회,1,2020-09-01,2020,9,3,오영환,더불어민주당,(경기 의정부시갑),5
382,정기회,1,2020-09-01,2020,9,3,이명수,새누리당,(충남 아산시갑),1
382,정기회,1,2020-09-01,2020,9,3,이형석,더불어민주당,(광주 북구을),1
382,정기회,2,2020-09-10,2020,9,3,권영세,미래통합당,(서울 용산구),46
382,정기회,2,2020-09-10,2020,9,3,박완수,더불어민주당,(경남 창원시의창구),18
382,정기회,2,2020-09-10,2020,9,3,박완주,더불어민주당,(충남 천안시을),3
382,정기회,2,2020-09-10,2020,9,3,박재호,더불어민주당,(부산 남구을),16
382,정기회,2,2020-09-10,2020,9,3,서범수,미래통합당,(울산 울주군),14
382,정기회,2,2020-09-10,2020,9,3,서영교,더불어민주당,(서울 중랑구갑),5
382,정기회,2,2020-09-10,2020,9,3,오영훈,더불어민주당,(제주 제주시을),4
382,정기회,2,2020-09-10,2020,9,3,이명수,새누리당,(충남 아산시갑),46
382,정기회,2,2020-09-10,2020,9,3,이은주,정의당,(비례대표),3
382,정기회,2,2020-09-10,2020,9,3,이형석,더불어민주당,(광주 북구을),9
382,정기회,2,2020-09-10,2020,9,3,최춘식,미래통합당,(경기 포천시가평군),42
382,정기회,2,2020-09-10,2020,9,3,한병도,더불어민주당,(전북 익산시을 ),41
382,정기회,3,2020-09-14,2020,9,3,권영세,미래통합당,(서울 용산구),7
382,정기회,3,2020-09-14,2020,9,3,박완수,더불어민주당,(경남 창원시의창구),2
382,정기회,3,2020-09-14,2020,9,3,서영교,더불어민주당,(서울 중랑구갑),1
382,정기회,3,2020-09-14,2020,9,3,이명수,새누리당,(충남 아산시갑),6
382,정기회,3,2020-09-14,2020,9,3,이은주,정의당,(비례대표),2
382,정기회,3,2020-09-14,2020,9,3,이형석,더불어민주당,(광주 북구을),12
382,정기회,3,2020-09-14,2020,9,3,진영,더불어민주당,,4
382,정기회,3,2020-09-14,2020,9,3,최춘식,미래통합당,(경기 포천시가평군),6
382,정기회,3,2020-09-14,2020,9,3,한병도,더불어민주당,(전북 익산시을 ),5
382,정기회,4,2020-09-15,2020,9,3,박완수,더불어민주당,(경남 창원시의창구),1
382,정기회,4,2020-09-15,2020,9,3,서범수,미래통합당,(울산 울주군),7
382,정기회,4,2020-09-15,2020,9,3,서영교,더불어민주당,(서울 중랑구갑),2
382,정기회,4,2020-09-15,2020,9,3,이명수,새누리당,(충남 아산시갑),1
382,정기회,4,2020-09-15,2020,9,3,한병도,더불어민주당,(전북 익산시을 ),1
382,정기회,5,2020-09-22,2020,9,3,김영배,더불어민주당,(서울 성북구갑),1
382,정기회,5,2020-09-22,2020,9,3,박수영,미래통합당,(부산 남구갑),2
382,정기회,5,2020-09-22,2020,9,3,박완수,더불어민주당,(경남 창원시의창구),1
382,정기회,5,2020-09-22,2020,9,3,서범수,미래통합당,(울산 울주군),6
382,정기회,5,2020-09-22,2020,9,3,서영교,더불어민주당,(서울 중랑구갑),5
382,정기회,5,2020-09-22,2020,9,3,이명수,새누리당,(충남 아산시갑),1
382,정기회,5,2020-09-22,2020,9,3,진영,더불어민주당,,1
382,정기회,5,2020-09-22,2020,9,3,한병도,더불어민주당,(전북 익산시을 ),2
382,정기회,6,2020-09-24,2020,9,3,박완수,더불어민주당,(경남 창원시의창구),1
382,정기회,6,2020-09-24,2020,9,3,서영교,더불어민주당,(서울 중랑구갑),4
382,정기회,6,2020-09-24,2020,9,3,최춘식,미래통합당,(경기 포천시가평군),1
382,정기회,6,2020-09-24,2020,9,3,한병도,더불어민주당,(전북 익산시을 ),1
382,정기회,7,2020-10-07,2020,10,4,서영교,더불어민주당,(서울 중랑구갑),2
382,정기회,8,2020-10-15,2020,10,4,서영교,더불어민주당,(서울 중랑구갑),1
382,정기회,9,2020-10-19,2020,10,4,서영교,더불어민주당,(서울 중랑구갑),1
382,정기회,10,2020-10-22,2020,10,4,서영교,더불어민주당,(서울 중랑구갑),3
382,정기회,11,2020-10-27,2020,10,4,권영세,미래통합당,(서울 용산구),19
382,정기회,11,2020-10-27,2020,10,4,김영배,더불어민주당,(서울 성북구갑),16
382,정기회,11,2020-10-27,2020,10,4,김용판,미래통합당,(대구 달서구병),13
382,정기회,11,2020-10-27,2020,10,4,박수영,미래통합당,(부산 남구갑),33
382,정기회,11,2020-10-27,2020,10,4,박완수,더불어민주당,(경남 창원시의창구),35
382,정기회,11,2020-10-27,2020,10,4,박완주,더불어민주당,(충남 천안시을),20
382,정기회,11,2020-10-27,2020,10,4,박재호,더불어민주당,(부산 남구을),8
382,정기회,11,2020-10-27,2020,10,4,서범수,미래통합당,(울산 울주군),42
382,정기회,11,2020-10-27,2020,10,4,서영교,더불어민주당,(서울 중랑구갑),40
382,정기회,11,2020-10-27,2020,10,4,양기대,더불어민주당,(경기 광명시을),20
382,정기회,11,2020-10-27,2020,10,4,오영환,더불어민주당,(경기 의정부시갑),12
382,정기회,11,2020-10-27,2020,10,4,오영훈,더불어민주당,(제주 제주시을),8
382,정기회,11,2020-10-27,2020,10,4,이은주,정의당,(비례대표),8
382,정기회,11,2020-10-27,2020,10,4,이해식,더불어민주당,(서울 강동구을),31
382,정기회,11,2020-10-27,2020,10,4,이형석,더불어민주당,(광주 북구을),7
382,정기회,11,2020-10-27,2020,10,4,임호선,더불어민주당,(충북 증평군진천군음성군),15
382,정기회,11,2020-10-27,2020,10,4,최춘식,미래통합당,(경기 포천시가평군),13
382,정기회,11,2020-10-27,2020,10,4,한병도,더불어민주당,(전북 익산시을 ),3
382,정기회,11,2020-10-27,2020,10,4,한정애,더불어민주당,(서울 강서구병),1
382,정기회,12,2020-11-05,2020,11,4,권영세,미래통합당,(서울 용산구),5
382,정기회,12,2020-11-05,2020,11,4,김영배,더불어민주당,(서울 성북구갑),9
382,정기회,12,2020-11-05,2020,11,4,김용판,미래통합당,(대구 달서구병),11
382,정기회,12,2020-11-05,2020,11,4,박완수,더불어민주당,(경남 창원시의창구),1
382,정기회,12,2020-11-05,2020,11,4,박완주,더불어민주당,(충남 천안시을),11
382,정기회,12,2020-11-05,2020,11,4,박재호,더불어민주당,(부산 남구을),8
382,정기회,12,2020-11-05,2020,11,4,서범수,미래통합당,(울산 울주군),16
382,정기회,12,2020-11-05,2020,11,4,서영교,더불어민주당,(서울 중랑구갑),21
382,정기회,12,2020-11-05,2020,11,4,양기대,더불어민주당,(경기 광명시을),5
382,정기회,12,2020-11-05,2020,11,4,오영환,더불어민주당,(경기 의정부시갑),6
382,정기회,12,2020-11-05,2020,11,4,오영훈,더불어민주당,(제주 제주시을),3
382,정기회,12,2020-11-05,2020,11,4,이은주,정의당,(비례대표),4
382,정기회,12,2020-11-05,2020,11,4,이해식,더불어민주당,(서울 강동구을),3
382,정기회,12,2020-11-05,2020,11,4,이형석,더불어민주당,(광주 북구을),13
382,정기회,12,2020-11-05,2020,11,4,임호선,더불어민주당,(충북 증평군진천군음성군),3
382,정기회,12,2020-11-05,2020,11,4,진영,더불어민주당,,6
382,정기회,12,2020-11-05,2020,11,4,최춘식,미래통합당,(경기 포천시가평군),6
382,정기회,12,2020-11-05,2020,11,4,한병도,더불어민주당,(전북 익산시을 ),4
382,정기회,13,2020-11-11,2020,11,4,권영세,미래통합당,(서울 용산구),1
382,정기회,13,2020-11-11,2020,11,4,박완수,더불어민주당,(경남 창원시의창구),5
382,정기회,13,2020-11-11,2020,11,4,박완주,더불어민주당,(충남 천안시을),2
382,정기회,13,2020-11-11,2020,11,4,서영교,더불어민주당,(서울 중랑구갑),17
382,정기회,13,2020-11-11,2020,11,4,양기대,더불어민주당,(경기 광명시을),8
382,정기회,13,2020-11-11,2020,11,4,이명수,새누리당,(충남 아산시갑),16
382,정기회,13,2020-11-11,2020,11,4,임호선,더불어민주당,(충북 증평군진천군음성군),1
382,정기회,13,2020-11-11,2020,11,4,진영,더불어민주당,,8
382,정기회,14,2020-11-17,2020,11,4,김회재,더불어민주당,(전남 여수시을),1
382,정기회,14,2020-11-17,2020,11,4,박완수,더불어민주당,(경남 창원시의창구),3
382,정기회,14,2020-11-17,2020,11,4,서범수,미래통합당,(울산 울주군),5
382,정기회,14,2020-11-17,2020,11,4,서영교,더불어민주당,(서울 중랑구갑),2
382,정기회,14,2020-11-17,2020,11,4,오영환,더불어민주당,(경기 의정부시갑),2
382,정기회,14,2020-11-17,2020,11,4,이명수,새누리당,(충남 아산시갑),1
382,정기회,14,2020-11-17,2020,11,4,이은주,정의당,(비례대표),1
382,정기회,14,2020-11-17,2020,11,4,한기호,미래통합당,(강원 춘천시철원군화천군양구군을),1
382,정기회,14,2020-11-17,2020,11,4,한병도,더불어민주당,(전북 익산시을 ),3
382,정기회,14,2020-11-17,2020,11,4,한정애,더불어민주당,(서울 강서구병),2
382,정기회,15,2020-11-23,2020,11,4,서영교,더불어민주당,(서울 중랑구갑),2
382,정기회,15,2020-11-23,2020,11,4,이명수,새누리당,(충남 아산시갑),2
382,정기회,16,2020-12-01,2020,12,4,권영세,미래통합당,(서울 용산구),15
382,정기회,16,2020-12-01,2020,12,4,김영배,더불어민주당,(서울 성북구갑),5
382,정기회,16,2020-12-01,2020,12,4,박완수,더불어민주당,(경남 창원시의창구),2
382,정기회,16,2020-12-01,2020,12,4,박완주,더불어민주당,(충남 천안시을),2
382,정기회,16,2020-12-01,2020,12,4,서범수,미래통합당,(울산 울주군),10
382,정기회,16,2020-12-01,2020,12,4,서영교,더불어민주당,(서울 중랑구갑),22
382,정기회,16,2020-12-01,2020,12,4,이영,미래한국당,(비례대표),12
382,정기회,16,2020-12-01,2020,12,4,이은주,정의당,(비례대표),1
382,정기회,16,2020-12-01,2020,12,4,이해식,더불어민주당,(서울 강동구을),1
382,정기회,16,2020-12-01,2020,12,4,진영,더불어민주당,,3
382,정기회,16,2020-12-01,2020,12,4,한정애,더불어민주당,(서울 강서구병),3
382,정기회,17,2020-12-03,2020,12,4,김용판,미래통합당,(대구 달서구병),1
382,정기회,17,2020-12-03,2020,12,4,박완주,더불어민주당,(충남 천안시을),6
382,정기회,17,2020-12-03,2020,12,4,박재호,더불어민주당,(부산 남구을),1
382,정기회,17,2020-12-03,2020,12,4,서범수,미래통합당,(울산 울주군),4
382,정기회,17,2020-12-03,2020,12,4,서영교,더불어민주당,(서울 중랑구갑),15
382,정기회,17,2020-12-03,2020,12,4,이명수,새누리당,(충남 아산시갑),16
382,정기회,17,2020-12-03,2020,12,4,이은주,정의당,(비례대표),1
382,정기회,17,2020-12-03,2020,12,4,이해식,더불어민주당,(서울 강동구을),1
382,정기회,17,2020-12-03,2020,12,4,이형석,더불어민주당,(광주 북구을),4
382,정기회,17,2020-12-03,2020,12,4,임호선,더불어민주당,(충북 증평군진천군음성군),1
382,정기회,17,2020-12-03,2020,12,4,진영,더불어민주당,,5
382,정기회,17,2020-12-03,2020,12,4,최춘식,미래통합당,(경기 포천시가평군),1
382,정기회,17,2020-12-03,2020,12,4,한병도,더불어민주당,(전북 익산시을 ),1
382,정기회,17,2020-12-03,2020,12,4,한정애,더불어민주당,(서울 강서구병),2
382,정기회,19,2020-12-08,2020,12,4,김영배,더불어민주당,(서울 성북구갑),1
382,정기회,19,2020-12-08,2020,12,4,서영교,더불어민주당,(서울 중랑구갑),7
383,임시회,1,2021-01-07,2021,1,1,권영세,미래통합당,(서울 용산구),22
383,임시회,1,2021-01-07,2021,1,1,박재호,더불어민주당,(부산 남구을),6
383,임시회,1,2021-01-07,2021,1,1,이형석,더불어민주당,(광주 북구을),2
383,임시회,1,2021-01-07,2021,1,1,최춘식,미래통합당,(경기 포천시가평군),5
383,임시회,1,2021-01-07,2021,1,1,한병도,더불어민주당,(전북 익산시을 ),8
383,임시회,2,2020-12-22,2020,12,4,권영세,미래통합당,(서울 용산구),21
383,임시회,2,2020-12-22,2020,12,4,김영배,더불어민주당,(서울 성북구갑),10
383,임시회,2,2020-12-22,2020,12,4,김용판,미래통합당,(대구 달서구병),25
383,임시회,2,2020-12-22,2020,12,4,박완수,더불어민주당,(경남 창원시의창구),15
383,임시회,2,2020-12-22,2020,12,4,박완주,더불어민주당,(충남 천안시을),15
383,임시회,2,2020-12-22,2020,12,4,박재호,더불어민주당,(부산 남구을),12
383,임시회,2,2020-12-22,2020,12,4,서범수,미래통합당,(울산 울주군),33
383,임시회,2,2020-12-22,2020,12,4,서영교,더불어민주당,(서울 중랑구갑),23
383,임시회,2,2020-12-22,2020,12,4,양기대,더불어민주당,(경기 광명시을),12
383,임시회,2,2020-12-22,2020,12,4,오영환,더불어민주당,(경기 의정부시갑),1
383,임시회,2,2020-12-22,2020,12,4,오영훈,더불어민주당,(제주 제주시을),8
383,임시회,2,2020-12-22,2020,12,4,이명수,새누리당,(충남 아산시갑),26
383,임시회,2,2020-12-22,2020,12,4,이은주,정의당,(비례대표),12
383,임시회,2,2020-12-22,2020,12,4,이해식,더불어민주당,(서울 강동구을),8
383,임시회,2,2020-12-22,2020,12,4,이형석,더불어민주당,(광주 북구을),9
383,임시회,2,2020-12-22,2020,12,4,임호선,더불어민주당,(충북 증평군진천군음성군),4
383,임시회,2,2020-12-22,2020,12,4,전해철,더불어민주당,,24
383,임시회,2,2020-12-22,2020,12,4,최춘식,미래통합당,(경기 포천시가평군),35
383,임시회,2,2020-12-22,2020,12,4,한병도,더불어민주당,(전북 익산시을 ),5
383,임시회,2,2020-12-22,2020,12,4,한정애,더불어민주당,(서울 강서구병),2
383,임시회,3,2020-12-23,2020,12,4,서영교,더불어민주당,(서울 중랑구갑),1
384,임시회,1,2021-02-05,2021,2,1,박완수,더불어민주당,(경남 창원시의창구),2
384,임시회,1,2021-02-05,2021,2,1,박완주,더불어민주당,(충남 천안시을),4
384,임시회,1,2021-02-05,2021,2,1,서범수,미래통합당,(울산 울주군),19
384,임시회,1,2021-02-05,2021,2,1,서영교,더불어민주당,(서울 중랑구갑),7
384,임시회,1,2021-02-05,2021,2,1,이명수,새누리당,(충남 아산시갑),2
384,임시회,1,2021-02-05,2021,2,1,이영,미래한국당,(비례대표),8
384,임시회,1,2021-02-05,2021,2,1,이은주,정의당,(비례대표),2
384,임시회,1,2021-02-05,2021,2,1,이형석,더불어민주당,(광주 북구을),1
384,임시회,2,2021-02-17,2021,2,1,권영세,미래통합당,(서울 용산구),10
384,임시회,2,2021-02-17,2021,2,1,김용판,미래통합당,(대구 달서구병),8
384,임시회,2,2021-02-17,2021,2,1,박완수,더불어민주당,(경남 창원시의창구),21
384,임시회,2,2021-02-17,2021,2,1,박완주,더불어민주당,(충남 천안시을),19
384,임시회,2,2021-02-17,2021,2,1,박재호,더불어민주당,(부산 남구을),8
384,임시회,2,2021-02-17,2021,2,1,서범수,미래통합당,(울산 울주군),22
384,임시회,2,2021-02-17,2021,2,1,서영교,더불어민주당,(서울 중랑구갑),24
384,임시회,2,2021-02-17,2021,2,1,양기대,더불어민주당,(경기 광명시을),7
384,임시회,2,2021-02-17,2021,2,1,오영환,더불어민주당,(경기 의정부시갑),4
384,임시회,2,2021-02-17,2021,2,1,오영훈,더불어민주당,(제주 제주시을),2
384,임시회,2,2021-02-17,2021,2,1,이영,미래한국당,(비례대표),17
384,임시회,2,2021-02-17,2021,2,1,이해식,더불어민주당,(서울 강동구을),2
384,임시회,2,2021-02-17,2021,2,1,이형석,더불어민주당,(광주 북구을),11
384,임시회,2,2021-02-17,2021,2,1,임호선,더불어민주당,(충북 증평군진천군음성군),6
384,임시회,2,2021-02-17,2021,2,1,전해철,더불어민주당,,8
384,임시회,2,2021-02-17,2021,2,1,최춘식,미래통합당,(경기 포천시가평군),13
384,임시회,2,2021-02-17,2021,2,1,한병도,더불어민주당,(전북 익산시을 ),4
384,임시회,3,2021-02-18,2021,2,1,권영세,미래통합당,(서울 용산구),16
384,임시회,3,2021-02-18,2021,2,1,김용판,미래통합당,(대구 달서구병),16
384,임시회,3,2021-02-18,2021,2,1,박완수,더불어민주당,(경남 창원시의창구),9
384,임시회,3,2021-02-18,2021,2,1,박완주,더불어민주당,(충남 천안시을),13
384,임시회,3,2021-02-18,2021,2,1,박재호,더불어민주당,(부산 남구을),14
384,임시회,3,2021-02-18,2021,2,1,서범수,미래통합당,(울산 울주군),45
384,임시회,3,2021-02-18,2021,2,1,서영교,더불어민주당,(서울 중랑구갑),32
384,임시회,3,2021-02-18,2021,2,1,양기대,더불어민주당,(경기 광명시을),2
384,임시회,3,2021-02-18,2021,2,1,오영환,더불어민주당,(경기 의정부시갑),17
384,임시회,3,2021-02-18,2021,2,1,오영훈,더불어민주당,(제주 제주시을),1
384,임시회,3,2021-02-18,2021,2,1,이영,미래한국당,(비례대표),15
384,임시회,3,2021-02-18,2021,2,1,이해식,더불어민주당,(서울 강동구을),6
384,임시회,3,2021-02-18,2021,2,1,이형석,더불어민주당,(광주 북구을),16
384,임시회,3,2021-02-18,2021,2,1,임호선,더불어민주당,(충북 증평군진천군음성군),7
384,임시회,3,2021-02-18,2021,2,1,전해철,더불어민주당,,1
384,임시회,3,2021-02-18,2021,2,1,최춘식,미래통합당,(경기 포천시가평군),13
384,임시회,3,2021-02-18,2021,2,1,한병도,더불어민주당,(전북 익산시을 ),7
384,임시회,4,2021-02-23,2021,2,1,권영세,미래통합당,(서울 용산구),2
384,임시회,4,2021-02-23,2021,2,1,서범수,미래통합당,(울산 울주군),2
384,임시회,4,2021-02-23,2021,2,1,서영교,더불어민주당,(서울 중랑구갑),14
384,임시회,4,2021-02-23,2021,2,1,이명수,새누리당,(충남 아산시갑),4
384,임시회,4,2021-02-23,2021,2,1,전해철,더불어민주당,,2
384,임시회,4,2021-02-23,2021,2,1,최춘식,미래통합당,(경기 포천시가평군),3
385,임시회,1,2021-03-04,2021,3,1,김영배,더불어민주당,(서울 성북구갑),12
385,임시회,1,2021-03-04,2021,3,1,박완주,더불어민주당,(충남 천안시을),13
385,임시회,1,2021-03-04,2021,3,1,박재호,더불어민주당,(부산 남구을),11
385,임시회,1,2021-03-04,2021,3,1,서영교,더불어민주당,(서울 중랑구갑),24
385,임시회,1,2021-03-04,2021,3,1,양기대,더불어민주당,(경기 광명시을),7
385,임시회,1,2021-03-04,2021,3,1,오영환,더불어민주당,(경기 의정부시갑),7
385,임시회,1,2021-03-04,2021,3,1,오영훈,더불어민주당,(제주 제주시을),3
385,임시회,1,2021-03-04,2021,3,1,이은주,정의당,(비례대표),9
385,임시회,1,2021-03-04,2021,3,1,이해식,더불어민주당,(서울 강동구을),22
385,임시회,1,2021-03-04,2021,3,1,이형석,더불어민주당,(광주 북구을),6
385,임시회,1,2021-03-04,2021,3,1,임호선,더불어민주당,(충북 증평군진천군음성군),5
385,임시회,1,2021-03-04,2021,3,1,한병도,더불어민주당,(전북 익산시을 ),1
385,임시회,2,2021-03-17,2021,3,1,김영배,더불어민주당,(서울 성북구갑),6
385,임시회,2,2021-03-17,2021,3,1,김용판,미래통합당,(대구 달서구병),7
385,임시회,2,2021-03-17,2021,3,1,박완수,더불어민주당,(경남 창원시의창구),8
385,임시회,2,2021-03-17,2021,3,1,박완주,더불어민주당,(충남 천안시을),5
385,임시회,2,2021-03-17,2021,3,1,서범수,미래통합당,(울산 울주군),23
385,임시회,2,2021-03-17,2021,3,1,서영교,더불어민주당,(서울 중랑구갑),25
385,임시회,2,2021-03-17,2021,3,1,양기대,더불어민주당,(경기 광명시을),9
385,임시회,2,2021-03-17,2021,3,1,오영훈,더불어민주당,(제주 제주시을),7
385,임시회,2,2021-03-17,2021,3,1,이명수,새누리당,(충남 아산시갑),7
385,임시회,2,2021-03-17,2021,3,1,이영,미래한국당,(비례대표),21
385,임시회,2,2021-03-17,2021,3,1,이은주,정의당,(비례대표),7
385,임시회,2,2021-03-17,2021,3,1,이해식,더불어민주당,(서울 강동구을),4
385,임시회,2,2021-03-17,2021,3,1,이형석,더불어민주당,(광주 북구을),8
385,임시회,2,2021-03-17,2021,3,1,전해철,더불어민주당,,6
385,임시회,2,2021-03-17,2021,3,1,최춘식,미래통합당,(경기 포천시가평군),3
385,임시회,2,2021-03-17,2021,3,1,한병도,더불어민주당,(전북 익산시을 ),5
385,임시회,3,2021-03-17,2021,3,1,이명수,새누리당,(충남 아산시갑),9
385,임시회,3,2021-03-17,2021,3,1,이영,미래한국당,(비례대표),2
385,임시회,3,2021-03-17,2021,3,1,이해식,더불어민주당,(서울 강동구을),9
385,임시회,3,2021-03-17,2021,3,1,이형석,더불어민주당,(광주 북구을),11
385,임시회,3,2021-03-17,2021,3,1,한병도,더불어민주당,(전북 익산시을 ),19
386,임시회,1,2021-04-22,2021,4,2,김용판,미래통합당,(대구 달서구병),2
386,임시회,1,2021-04-22,2021,4,2,박완주,더불어민주당,(충남 천안시을),2
386,임시회,1,2021-04-22,2021,4,2,서영교,더불어민주당,(서울 중랑구갑),8
386,임시회,1,2021-04-22,2021,4,2,이명수,새누리당,(충남 아산시갑),2
